"","Year","SITC","sitc_sdesc","Country","ExportsFASValueBasisJan","GenImportsCustomsValBasisJan","GenImportsCIFValBasisJan","ExportsFASValueBasisFeb","GenImportsCustomsValBasisFeb","GenImportsCIFValBasisFeb","ExportsFASValueBasisMar","GenImportsCustomsValBasisMar","GenImportsCIFValBasisMar","ExportsFASValueBasisApr","GenImportsCustomsValBasisApr","GenImportsCIFValBasisApr","ExportsFASValueBasisMay","GenImportsCustomsValBasisMay","GenImportsCIFValBasisMay","ExportsFASValueBasisJun","GenImportsCustomsValBasisJun","GenImportsCIFValBasisJun","ExportsFASValueBasisJul","GenImportsCustomsValBasisJul","GenImportsCIFValBasisJul","ExportsFASValueBasisAug","GenImportsCustomsValBasisAug","GenImportsCIFValBasisAug","ExportsFASValueBasisSep","GenImportsCustomsValBasisSep","GenImportsCIFValBasisSep","ExportsFASValueBasisOct","GenImportsCustomsValBasisOct","GenImportsCIFValBasisOct","ExportsFASValueBasisNov","GenImportsCustomsValBasisNov","GenImportsCIFValBasisNov","ExportsFASValueBasisDec","GenImportsCustomsValBasisDec","GenImportsCIFValBasisDec","ExportsFASValueBasisYtdDec","GenImportsCustomsValBasisYtdDec","GenImportsCIFValBasisYtdDec","CTY_CODE"
"86","1996","511","HYDROCARBONS & SPECIFIED DERIVATIVES","Belgium",13384502,2023555,2145294,7615901,1987833,2115979,12734561,2449792,2586365,10852968,332686,377707,6007931,777015,822980,11552336,1576543,1648831,8034810,1110360,1207628,8504258,3218460,3325538,13324310,3948695,4038636,9338249,1423731,1859618,6740224,6101965,6581586,5030904,2757307,2971699,113120954,27707942,29681861,"4231"
"87","1996","251","PULP AND WASTE PAPER","Norway",85039,0,0,29783,0,0,9783,0,0,24603,0,0,0,0,0,0,31571,33444,0,0,0,0,0,0,0,40073,41375,5323,0,0,0,3206,4684,0,26771,29357,154531,101621,108860,"4039"
"88","1996","629","ARTICLES OF RUBBER","Netherlands",234488,957368,998918,729300,981261,1018321,314555,886401,926677,1089543,955916,996538,569163,909233,947396,1365151,772839,820169,1172901,797654,825787,1116325,846322,878525,2184432,726633,765461,1820220,975478,1009794,1349620,918096,948764,1742299,643397,671665,13687997,10370598,10808015,"4210"
"89","1996","697","HOUSEHOLD EQUIPMENT OF BASE METAL","Belize",11050,0,0,0,0,0,3682,0,0,10281,0,0,0,0,0,3446,0,0,8007,0,0,3628,0,0,0,0,0,36483,0,0,73926,0,0,0,0,0,150503,0,0,"2080"
"90","1996","075","SPICES","Ireland",4258,0,0,4258,0,0,4519,0,0,0,0,0,0,0,0,0,0,0,4262,0,0,0,0,0,7056,0,0,0,0,0,0,0,0,6702,0,0,31055,0,0,"4190"
"91","1996","771","ELECTRIC POWER MACHINERY, AND PARTS","Zambia",3794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3856,0,0,0,0,0,0,0,0,20667,0,0,0,0,0,28317,0,0,"7940"
"92","1996","735","PARTS & ACCESS FOR METAL WORK MACHINE TOOLS","South Africa",807219,6644,6819,767259,50842,51788,1373041,1571,1771,1034572,3974,4553,1034335,4006,4331,1680402,1510,1608,1359103,24982,26142,606101,87633,173689,755376,4001,4401,1297573,2873,3245,653284,37820,39003,619694,0,0,11987959,225856,317350,"7910"
"93","1996","781","ALL MOTOR VEHICLES","Tonga",0,0,0,0,0,0,0,0,0,12152,0,0,0,0,0,0,0,0,12500,0,0,5300,0,0,0,0,0,24530,0,0,0,0,0,0,0,0,54482,0,0,"6864"
"94","1996","896","WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES","Hungary",11448,173451,180794,91125,79030,85616,0,150178,160323,0,82551,88132,8520,55353,64487,0,50618,56538,21300,81867,94033,36200,40776,48294,14541,384843,393921,512000,649527,665181,0,139311,148830,5470,413749,423876,700604,2301254,2410025,"4370"
"95","1996","885","WATCHES AND CLOCKS","Haiti",9331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11631,0,0,0,0,0,0,0,0,11016,0,0,0,0,0,0,0,0,0,0,0,31978,0,0,"2450"
"96","1996","774","ELECTRO-DIAGNOSTIC APPARATUS","Mauritius",0,0,0,0,0,0,60631,0,0,0,0,0,0,0,0,21547,0,0,0,0,0,33778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115956,0,0,"7850"
"97","1996","885","WATCHES AND CLOCKS","China",37984,33018456,34048513,67568,25800085,26770292,52159,24863790,25904090,87792,24607059,25656117,136788,28480986,29674595,111120,29274712,30389862,186000,33381863,34639421,30471,38909470,40288197,114812,45086511,46667510,54908,51945097,54270150,71914,37675216,39655418,138863,29678845,30919976,1090379,402722090,418884141,"5700"
"98","1996","786","TRAILERS & SEMI-TRAILERS","Hong Kong",163047,43269,48463,6551,58244,71230,32958,17215,21867,339727,95344,102049,98701,34686,40065,184510,26175,27796,57649,35225,39478,94780,110172,127035,28013,56365,62367,161079,25815,31330,3476,74254,89954,59080,40114,44753,1229571,616878,706387,"5820"
"99","1996","871","OPTICAL INSTRUMENTS AND APPARATUS","United Arab Emirates",24360,0,0,23433,0,0,7596,0,0,39696,0,0,66009,0,0,20358,0,0,99264,0,0,29218,0,0,183357,0,0,124042,0,0,91059,0,0,3900,0,0,712292,0,0,"5200"
"100","1996","873","METERS AND COUNTERS","Guyana",19599,0,0,6470,0,0,0,0,0,0,0,0,0,0,0,16800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42869,0,0,"3120"
"101","1996","292","CRUDE VEGETABLE MATERIALS","Bahamas",55750,0,0,114530,0,0,67157,0,0,93390,0,0,120314,0,0,56440,0,0,112653,0,0,75195,0,0,66388,0,0,155833,0,0,141013,0,0,131770,0,0,1190433,0,0,"2360"
"102","1996","659","FLOOR COVERINGS","Tunisia",0,5970,6806,0,4625,5602,0,32466,34341,0,0,0,0,3000,3263,0,4360,5663,0,0,0,0,729,861,0,0,0,0,3471,4050,12275,3467,3840,0,0,0,12275,58088,64426,"7230"
"103","1996","784","PARTS AND ACCESSORIES OF MOTOR VEHICLES","Nigeria",113557,0,0,149984,0,0,84375,0,0,30591,0,0,149330,0,0,507436,0,0,128484,0,0,74874,0,0,106624,0,0,142931,0,0,236793,0,0,1088389,0,0,2813368,0,0,"7530"
"104","1996","671","PIG IRON AND IRON & STEEL POWDER","Tajikistan",0,0,0,0,0,0,0,0,0,0,407486,414846,0,218698,221212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,626184,636058,"4642"
"105","1996","695","TOOLS FOR USE IN THE HAND OR IN MACHINES","Saudi Arabia",915931,0,0,709057,0,0,869415,0,0,1123067,0,0,931037,0,0,1211689,0,0,689700,0,0,939504,0,0,2204350,7174,7335,1395102,2560,2746,1899905,0,0,871714,2345,2385,13760471,12079,12466,"5170"
"106","1996","891","ARMS AND AMMUNITION","Mauritania",9000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,"7410"
"107","1996","793","SHIPS, BOATS AND FLOATNG STRUCTURES","Guatemala",350934,0,0,301320,0,0,342551,0,0,1044846,0,0,350493,1924,4395,462988,247500,247600,171499,0,0,199325,0,0,136800,0,0,675076,0,0,342424,0,0,672918,0,0,5051174,249424,251995,"2050"
"108","1996","992","EXPORTS NOT OVER $10,000(TO 3/98) $20,000(4/98)NIK","Greece",154442,0,0,142182,0,0,143413,0,0,210460,0,0,236878,0,0,160021,0,0,188771,0,0,133638,0,0,209178,0,0,267292,0,0,233351,0,0,203581,0,0,2283207,0,0,"4840"
"109","1996","635","WOOD MANUFACTURES","St Kitts and Nevis",20160,0,0,65114,0,0,12471,0,0,2800,0,0,25654,0,0,23971,0,0,0,0,0,51040,0,0,55881,0,0,23205,0,0,10333,1600,1836,9461,0,0,300090,1600,1836,"2483"
"110","1996","269","WORN CLOTHING & OTHER WORN TEXTILE ARTICLES","El Salvador",324966,0,0,362099,0,0,409481,0,0,237610,0,0,182995,0,0,226203,0,0,190712,0,0,370686,0,0,160212,0,0,219800,0,0,271556,0,0,279737,0,0,3236057,0,0,"2110"
"111","1996","062","SUGAR CONFECTIONERY","Brunei",0,0,0,0,0,0,0,0,0,59042,0,0,0,0,0,0,0,0,0,0,0,14437,0,0,0,0,0,2715,0,0,0,0,0,0,0,0,76194,0,0,"5610"
"112","1996","931","SPECIAL TRANSACTIONS NOT CLASSIFIED BY KIND","Spain",1220380,9241956,9493273,2610776,7965829,8114110,492656,8970533,9142986,2342074,10475551,10650936,1804681,34343320,34551096,522504,9375736,9569995,472480,10548580,10763443,1060136,7292832,7434103,1335755,10340829,10544588,862316,29937893,30154649,1055197,7617743,7863382,1639259,9587119,9832615,15418214,155697921,158115176,"4700"
"113","1996","658","MADE-UP ARTICLES OF TEXTILE MATERIALS","Namibia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1475,1706,0,0,0,0,0,0,0,1475,1706,"7920"
"114","1996","062","SUGAR CONFECTIONERY","Canada",5231397,6567495,6689470,5437913,7350116,7492903,6956137,7678708,7813845,6782285,6977170,7093466,7822677,6688187,6820142,8142851,7123288,7269311,9542170,8356435,8514800,8601729,8847430,9108565,8173116,10634597,10963905,9355929,11831566,12262053,8260748,10594433,11092369,6562020,6988028,7119755,90868972,99637453,102240584,"1220"
"115","1996","751","OFFICE MACHINES","Zimbabwe",0,0,0,6520,0,0,0,0,0,0,0,0,6500,0,0,0,0,0,0,0,0,15785,0,0,0,0,0,4721,0,0,0,0,0,2529,0,0,36055,0,0,"7960"
"116","1996","785","MOTORCYCLES AND CYCLES, MOTORIZED & NOT MOTORIZED","Switzerland",1526602,290553,298726,2337983,282068,292440,1869227,395139,411326,2097580,293145,304865,2583860,394719,408371,1820429,251130,263684,851490,414252,424293,2534552,811891,833061,1760148,175166,182898,2552638,297655,308389,2344129,236508,244831,2891133,359244,366335,25169771,4201470,4339219,"4419"
"117","1996","629","ARTICLES OF RUBBER","St Vincent and the Grenadines",0,0,0,0,0,0,0,0,0,0,0,0,21708,0,0,0,0,0,0,0,0,6300,0,0,0,0,0,2694,0,0,0,0,0,0,0,0,30702,0,0,"2488"
"118","1996","665","GLASSWARE","Estonia",0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000,0,0,"4470"
"119","1996","641","PAPER AND PAPERBOARD","Malta",3080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2781,0,0,5861,0,0,"4730"
"120","1996","574","POLYACETALS AND EPOXIDE RESINS","Brunei",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2950,0,0,"5610"
"121","1996","881","PHOTOGRAPHIC APPARATUS AND EQUIPMENT","Bermuda",78031,0,0,30876,0,0,51161,0,0,112562,0,0,32999,0,0,84886,0,0,40869,0,0,13916,0,0,649075,0,0,47957,0,0,23268,0,0,26282,0,0,1191882,0,0,"2320"
"122","1996","689","MISCELLANEOUS NONFERROUS BASE METALS","Saudi Arabia",29000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31372,0,0,79448,0,0,0,0,0,0,0,0,0,0,0,9040,0,0,148860,0,0,"5170"
"123","1996","541","MEDICINAL PRODUCTS, EXCEPT MEDICAMENTS","Dominica",27000,0,0,14946,0,0,0,0,0,36162,0,0,0,0,0,0,0,0,0,6340,6440,38821,0,0,14992,0,0,19762,0,0,21873,0,0,12140,0,0,185696,6340,6440,"2486"
"124","1996","642","PAPER & PAPERBOARD, CUT TO SIZE OR SHAPE, ARTICLE","Bermuda",390997,0,0,799350,0,0,741725,0,0,687446,0,0,822131,0,0,758358,0,0,736931,0,0,824038,0,0,651181,0,0,846334,0,0,486692,0,0,365757,0,0,8110940,0,0,"2320"
"125","1996","334","OIL (NOT CRUDE)","Equatorial Guinea",0,0,0,0,9497577,10389294,0,0,0,0,6182635,6708159,0,7136812,7885059,14334,0,0,0,10447353,11835062,0,0,0,7776,0,0,0,0,0,0,0,0,0,0,0,22110,33264377,36817574,"7380"
"126","1996","792","AIRCRAFT & ASSOCIATED EQUIPMENT","Syria",228210,0,0,150993,0,0,79910,0,0,318817,0,0,265067,0,0,319470,0,0,107525,0,0,204420,0,0,39281,0,0,40716,0,0,58973,0,0,307039,0,0,2120421,0,0,"5020"
"127","1996","598","MISCELLANEOUS CHEMICAL PRODUCTS","British Virgin Islands",2772,0,0,0,0,0,9263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2931,0,0,3642,0,0,55569,0,0,0,0,0,74177,0,0,"2482"
"128","1996","781","ALL MOTOR VEHICLES","Argentina",6665604,0,0,8289180,5000,7789,5911400,0,0,5643650,0,0,21580821,0,0,10210580,0,0,6411473,0,0,3822156,0,0,4981572,2869,2969,3642945,0,0,4200785,0,0,7409274,4275,5525,88769440,12144,16283,"3570"
"129","1996","687","TIN","Bangladesh",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135240,0,0,0,0,0,0,0,0,0,0,0,49080,0,0,0,0,0,0,0,0,184320,0,0,"5380"
"130","1996","054","VEGETABLES, ROOTS AND TUBERS, FRESH, CHILLED OR F","Dominican Republic",349342,1352853,1596099,183957,1426016,1682358,148509,1506527,1768733,250904,1467269,1715794,201731,1051135,1292790,233104,1020117,1219449,296532,1150700,1382460,290675,1103109,1327005,126552,1271868,1479468,218079,1531596,1779500,274125,1861750,2113832,351952,1930554,2207176,2925462,16673494,19564664,"2470"
"131","1996","931","SPECIAL TRANSACTIONS NOT CLASSIFIED BY KIND","Ukraine",5204404,27987,29373,4134724,10480,11171,4709841,40339,41703,5567386,45303,48087,4261108,85794,88412,1859591,110638,112808,3375557,619256,628546,1858026,41863,47272,4058483,24088,25183,1922396,118851,119721,4463863,54498,57060,3376294,11591,12256,44791673,1190688,1221592,"4623"
"132","1996","811","PREFABRICATED BUILDINGS","Algeria",0,0,0,283484,0,0,0,0,0,0,0,0,49500,0,0,1572634,0,0,1698482,0,0,109940,0,0,0,0,0,345569,0,0,55478,0,0,35003,0,0,4150090,0,0,"7210"
"133","1996","261","SILK TEXTILE FIBERS","Ireland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2517,0,0,"4190"
"134","1996","792","AIRCRAFT & ASSOCIATED EQUIPMENT","Austria",1013463,259624,266364,945083,255408,258247,900292,454625,465062,1627641,398187,408176,3920210,417849,434528,8151481,204800,207636,1188491,1212506,1230737,1956665,469608,474712,696911,1155616,1179716,794958,902363,1019210,766626,725419,740905,736996,970569,1001550,22698817,7426574,7686843,"4330"
"135","1996","036","CRUSTACEAN","Turks and Caicos Islands",4622,279642,296970,3580,192190,203507,0,387291,407299,0,363320,385292,0,251436,268362,0,194020,206862,0,18000,19254,0,526066,548720,0,121241,130648,0,315003,331189,0,350010,365494,3328,256865,272489,11530,3255084,3436086,"2430"
"136","1996","525","RADIOACTIVE AND ASSOCIATED MATERIALS","Venezuela",2578,0,0,33997,0,0,12812,0,0,48556,0,0,27082,0,0,30465,0,0,34604,0,0,20200,0,0,19271,0,0,23834,0,0,33716,0,0,99734,0,0,386849,0,0,"3070"
"137","1996","659","FLOOR COVERINGS","Vietnam",125584,12657,17038,0,648,748,90238,0,0,138833,4337,4727,32846,0,0,25000,11365,14560,36158,22474,31917,16818,23978,24211,51974,512,612,60531,6005,6205,44370,15990,28490,36709,0,0,659061,97966,128508,"5520"
"138","1996","612","MANUFACTURES OF LEATHER","El Salvador",47442,574,598,0,0,0,27475,1080,1466,61198,1296,1331,55961,0,0,0,0,0,0,0,0,7989,1013,1070,2906,0,0,57639,0,0,34840,0,0,5204,0,0,300654,3963,4465,"2110"
"139","1996","042","RICE","Bangladesh",0,2697,3317,18173,1520,1918,0,0,0,0,0,0,0,0,0,0,3470,4352,0,5727,6633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18173,13414,16220,"5380"
"140","1996","764","TELECOMMUNICATIONS EQUIPMENT","Syria",23405,0,0,23497,20466,20566,28384,0,0,48150,0,0,0,0,0,110783,0,0,545490,0,0,726704,0,0,403481,0,0,0,0,0,76630,0,0,22496,0,0,2009020,20466,20566,"5020"
"141","1996","792","AIRCRAFT & ASSOCIATED EQUIPMENT","China",94686140,843160,944216,235838581,3306708,3458303,136422573,1800254,1984084,61618585,1951627,2103493,116327115,2197286,2435964,17547537,2003282,2106257,241776988,2071197,2156856,108229565,2638953,2829698,153047076,2154461,2280019,84089652,2498243,2745815,282916898,2672494,2814506,175759112,3140159,3443784,1708259822,27277824,29302995,"5700"
"142","1996","784","PARTS AND ACCESSORIES OF MOTOR VEHICLES","Bahrain",208204,0,0,124139,0,0,254342,0,0,171219,0,0,97178,0,0,85189,0,0,320755,0,0,286157,0,0,174977,0,0,318702,0,0,155264,0,0,186605,0,0,2382731,0,0,"5250"
"143","1996","812","SANITARY, PLUMBING & HEATING FIXTURES","Qatar",13155,0,0,83748,0,0,0,0,0,4224,0,0,0,0,0,0,0,0,7272,0,0,55337,0,0,49531,0,0,0,0,0,0,0,0,0,0,0,213267,0,0,"5180"
"144","1996","784","PARTS AND ACCESSORIES OF MOTOR VEHICLES","Djibouti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11246,0,0,"7770"
"145","1996","759","PARTS FOR OFFICE MACHINES & ADP MACHINES","Albania",0,0,0,0,0,0,0,0,0,0,0,0,13125,0,0,31565,0,0,0,0,0,25538,0,0,5200,0,0,0,0,0,3512,0,0,0,0,0,78940,0,0,"4810"
"146","1996","334","OIL (NOT CRUDE)","Haiti",6493884,0,0,4671549,0,0,252180,0,0,355134,0,0,6122808,0,0,195351,0,0,147264,0,0,358276,0,0,168113,0,0,251315,0,0,390076,0,0,547234,0,0,19953184,0,0,"2450"
"147","1996","745","NONELECTRICAL MACHINERY AND TOOLS","United Arab Emirates",731578,16330,16530,1440849,0,0,606289,0,0,1328824,0,0,1682180,0,0,632084,0,0,898122,0,0,461493,0,0,954596,0,0,2587607,0,0,875378,0,0,923799,4400,4472,13122799,20730,21002,"5200"
"148","1996","743","PUMPS, AIR OR OTHER GAS COMPRESSORS AND FANS","Tunisia",495570,0,0,69740,0,0,97530,0,0,35045,0,0,69156,0,0,84087,0,0,105848,0,0,1536557,0,0,2639,0,0,11397,0,0,282000,0,0,126955,0,0,2916524,0,0,"7230"
"149","1996","874","MEASURING/CHECKING/ANALYSING INSTUMENTS","Ecuador",842793,0,0,457477,0,0,563221,5669,5760,657751,19907,20047,553162,0,0,942682,20000,20545,1467338,0,0,1320550,0,0,641974,0,0,1009807,0,0,1069970,2265,2365,695138,0,0,10221863,47841,48717,"3310"
"150","1996","841","MEN'S OR BOY'S COATS, JACKETS ETC, NOT KNIT","Canada",5359255,26050080,26150491,6491122,30530316,30635686,7469184,25114586,25201586,7268800,25087852,25156687,8207439,21976676,22057202,8461878,25141269,25218146,7664621,20931273,21003975,7674579,22394577,22487756,8170964,31916838,32030873,9725743,30557265,30684546,7742893,30285608,30409098,6070733,25804739,25909195,90307211,315791079,316945241,"1220"
"151","1996","111","NONALCOHOLIC BEVERAGES","Luxembourg",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16943,19080,0,16316,19082,0,33259,38162,"4239"
"152","1996","658","MADE-UP ARTICLES OF TEXTILE MATERIALS","British Virgin Islands",17539,0,0,6750,0,0,0,0,0,0,0,0,6200,0,0,0,0,0,0,0,0,12891,0,0,18000,0,0,3080,0,0,0,0,0,6713,0,0,71173,0,0,"2482"
"153","1996","831","TRUNKS, SUITCASES, VANITY CASES, AND BRIEFCASES","Peru",17868,324,358,72414,1594,1657,23099,4137,4478,47038,13238,14047,83658,8382,8891,20322,12269,13083,21000,3365,3445,11815,7021,9130,53777,6494,6894,83116,4007,4447,38003,4828,5310,24975,8824,9902,497085,74483,81642,"3330"
"154","1996","984","ESTIMATE OF LOW VALUED IMPORT TRANSACTIONS","United Kingdom",0,22609519,22609519,0,23061720,23061720,0,23143141,23143141,0,24332471,24332471,0,25988562,25988562,0,27365063,27365063,0,25015192,25015192,0,25777522,25777522,0,24597398,24597398,0,23377762,23377762,0,27387054,27387054,0,24444394,24444394,0,297099798,297099798,"4120"
"155","1996","642","PAPER & PAPERBOARD, CUT TO SIZE OR SHAPE, ARTICLE","Gabon",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4364,0,0,9642,0,0,45000,0,0,59006,0,0,"7550"
"156","1996","581","TUBES, PIPES AND HOSES OF PLASTICS","Syria",0,0,0,0,0,0,0,0,0,4017,0,0,0,0,0,7182,0,0,12477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23676,0,0,"5020"
"157","1996","656","TULLES, LACE, EMBROIDERY, RIBBONS, TRIMMINGS, ETC","Czech Republic",0,31731,35055,0,0,0,0,207489,217995,5629,181922,188876,0,210671,218704,5087,292693,306824,0,344026,358140,0,445233,460045,0,224197,234070,0,292427,306495,0,249158,259262,0,238926,249030,10716,2718473,2834496,"4351"
"158","1996","633","CORK MANUFACTURES","Belgium",0,0,0,0,20274,22114,0,0,0,2832,0,0,0,0,0,0,0,0,50985,0,0,81390,0,0,17730,0,0,7500,0,0,43740,0,0,106350,0,0,310527,20274,22114,"4231"
"159","1996","212","FURSKINS, RAW","Argentina",0,0,0,0,0,0,0,47000,50803,0,0,0,0,25875,30055,0,37000,41320,0,35000,39227,0,37800,42034,0,49680,54075,0,0,0,0,47600,50550,0,0,0,0,279955,308064,"3570"
"160","1996","686","ZINC","Ireland",0,4191,4326,0,2729,2809,3800,0,0,0,10467,10782,2925,13750,14099,0,18179,18661,0,38307,39218,17526,13823,14237,0,19853,20331,0,0,0,9080,0,0,9564,0,0,42895,121299,124463,"4190"
"161","1996","749","NONELECTRIC PARTS & ACCESSORIES OF MACHINERY","British Virgin Islands",0,0,0,0,0,0,2541,0,0,6437,0,0,0,0,0,0,0,0,6625,0,0,0,0,0,0,0,0,0,0,0,3654,0,0,0,0,0,19257,0,0,"2482"
"162","1996","112","ALCOHOLIC BEVERAGES","Germany",3176472,10919603,12122956,6658221,11067081,12290433,5902069,16349986,18111770,4475413,15460564,17207635,6147164,18552536,20526428,7275418,16335089,18046737,5085345,18300993,20463150,8155745,18851145,21039006,11282543,16546369,18350028,6013779,18607745,20593385,7604401,16298771,18050441,5026311,14396706,15947432,76802881,191686588,212749401,"4280"
"163","1996","971","GOLD, NONMONETARY","Greece",0,0,0,0,0,0,3590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3590,0,0,"4840"
"164","1996","047","CEREAL MEALS AND FLOURS","Liberia",0,0,0,0,0,0,174719,0,0,693668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,868387,0,0,"7650"
"165","1996","025","BIRDS' EGGS & YOLKS, FRESH, DRIED OR PRESERVED","Marshall Islands",8020,0,0,6700,0,0,7589,0,0,8149,0,0,8700,0,0,5360,0,0,8396,0,0,2934,0,0,4439,0,0,4235,0,0,0,0,0,0,0,0,64522,0,0,"6810"
"166","1996","897","JEWELRY, GOLDSMITHS' & SILVERSMITHS' WARES","French Polynesia",0,0,0,0,162722,163237,4000,4156,4356,4000,18004,18146,0,49849,50035,0,45286,45374,0,35766,35917,0,4241,4306,8000,27351,27502,14675,21442,21546,25356,129226,129531,0,9081,9271,56031,507124,509221,"6414"
"167","1996","657","SPECIAL YARNS, SPECIAL TEXTILE FABRICS, ETC.","Barbados",13630,0,0,46579,0,0,23727,0,0,17315,0,0,34370,0,0,122378,0,0,8265,0,0,40856,0,0,24224,0,0,21502,0,0,60706,0,0,44957,15241,16997,458509,15241,16997,"2720"
"168","1996","897","JEWELRY, GOLDSMITHS' & SILVERSMITHS' WARES","Uzbekistan",0,0,0,0,0,0,0,0,0,9972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9972,0,0,"4644"
"169","1996","524","INORGANIC CHEMICALS; PRECIOUS METAL COMPOUNDS","Ireland",93438,0,0,68333,185121,189704,482485,89953,92253,197554,223723,224473,71916,419467,420694,440728,811425,815475,136353,116280,118838,248854,95472,96232,131174,285337,291867,270673,334849,341129,629882,9928,10649,749692,5712,6346,3521082,2577267,2607660,"4190"
"170","1996","896","WORKS OF ART, COLLECTORS' PIECES AND ANTIQUES","Benin",0,0,0,0,0,0,0,0,0,0,0,0,0,1800,1842,0,150000,151075,0,76050,76540,0,0,0,0,12419,12591,0,2387,2530,0,0,0,0,0,0,0,242656,244578,"7610"
"171","1996","716","ROTATING ELECTRIC PLANT AND PARTS","Guinea-Bissau",0,0,0,0,0,0,0,0,0,625911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,625911,0,0,"7642"
"172","1996","572","POLYMERS OF STYRENE","Algeria",0,0,0,11574,0,0,23148,0,0,0,0,0,0,0,0,34722,0,0,0,0,0,34722,0,0,0,0,0,19625,0,0,0,0,0,0,0,0,123791,0,0,"7210"
"173","1996","598","MISCELLANEOUS CHEMICAL PRODUCTS","Norway",1119100,712886,748728,360986,569194,605281,349274,813574,844259,468075,574702,598122,617901,973062,1005840,668654,394054,410894,294804,515141,544677,465693,1444589,1483206,195843,519804,565324,125515,839158,884749,210780,887772,939945,399131,804736,857404,5275756,9048672,9488429,"4039"
"174","1996","001","LIVE ANIMALS","Dominican Republic",406982,0,0,348411,6000,7200,328788,0,0,233573,13000,15290,451039,0,0,160411,0,0,320037,5000,9000,207783,0,0,120012,2000,3900,347360,60000,63987,455583,6000,14000,105129,0,0,3485108,92000,113377,"2470"
"175","1996","232","SYNTHETIC RUBBER AND RECLAIM RUBBER","Vatican City",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15362,0,0,"4752"
"176","1996","771","ELECTRIC POWER MACHINERY, AND PARTS","Tajikistan",0,0,0,0,0,0,0,0,0,0,0,0,8758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8758,0,0,"4642"
"177","1996","635","WOOD MANUFACTURES","Mozambique",0,0,0,0,0,0,0,1408,1553,0,0,0,0,0,0,0,2392,2977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800,4530,"7870"
"178","1996","411","ANIMAL OILS AND FATS","Iceland",0,14911,16735,0,23094,23894,0,156049,162097,0,81550,84050,0,132205,134355,0,23300,23900,0,264604,330180,0,61420,64344,0,241718,246946,0,116231,119281,0,69616,70541,0,112134,116070,0,1296832,1392393,"4000"
"179","1996","266","SYNTHETIC FIBERS SUITABLE FOR SPINNING","Jordan",0,0,0,0,0,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197528,0,0,222528,0,0,"5110"
"180","1996","716","ROTATING ELECTRIC PLANT AND PARTS","Marshall Islands",0,0,0,90000,0,0,0,0,0,0,0,0,4855,0,0,0,0,0,11120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105975,0,0,"6810"
